datetime,open,high,low,close,volume
2025-03-18 10:00:00,1.29866,1.29922,1.29861,1.29919,321
2025-03-18 10:05:00,1.29919,1.29944,1.2991,1.29932,245
2025-03-18 10:10:00,1.29933,1.29984,1.29926,1.29975,255
2025-03-18 10:15:00,1.29973,1.30008,1.29964,1.29987,306
2025-03-18 10:20:00,1.29986,1.3004,1.29973,1.30034,231
2025-03-18 10:25:00,1.30033,1.30035,1.29962,1.29996,256
2025-03-18 10:30:00,1.2999,1.30045,1.29986,1.30044,209
2025-03-18 10:35:00,1.30044,1.30048,1.30023,1.30023,169
2025-03-18 10:40:00,1.30023,1.30037,1.29996,1.30006,196
2025-03-18 10:45:00,1.30006,1.30027,1.29991,1.29992,169
2025-03-18 10:50:00,1.29992,1.30023,1.29971,1.29973,187
2025-03-18 10:55:00,1.29976,1.29992,1.29951,1.29971,189
2025-03-18 11:00:00,1.29967,1.29982,1.29909,1.29925,266
2025-03-18 11:05:00,1.29927,1.29943,1.29888,1.29943,220
2025-03-18 11:10:00,1.29944,1.29955,1.29865,1.29879,199
2025-03-18 11:15:00,1.2988,1.29907,1.29856,1.29896,241
2025-03-18 11:20:00,1.29897,1.29926,1.29889,1.29915,158
2025-03-18 11:25:00,1.29914,1.29939,1.29899,1.29937,192
2025-03-18 11:30:00,1.29938,1.29942,1.29909,1.29931,161
2025-03-18 11:35:00,1.2993,1.29947,1.29919,1.29942,153
2025-03-18 11:40:00,1.29942,1.29974,1.29941,1.29974,173
2025-03-18 11:45:00,1.29975,1.30023,1.29965,1.30017,160
2025-03-18 11:50:00,1.30018,1.30028,1.29991,1.30018,163
2025-03-18 11:55:00,1.30018,1.30033,1.30003,1.30016,150
2025-03-18 12:00:00,1.30017,1.30026,1.29983,1.29983,182
2025-03-18 12:05:00,1.29984,1.30013,1.29972,1.29994,188
2025-03-18 12:10:00,1.29995,1.30016,1.29933,1.29986,277
2025-03-18 12:15:00,1.29988,1.29994,1.29943,1.29971,265
2025-03-18 12:20:00,1.29973,1.29974,1.29921,1.29934,254
2025-03-18 12:25:00,1.29934,1.29935,1.2989,1.29908,214
2025-03-18 12:30:00,1.29908,1.29923,1.29882,1.29894,267
2025-03-18 12:35:00,1.29894,1.29917,1.2989,1.29898,188
2025-03-18 12:40:00,1.29897,1.29922,1.29875,1.29903,198
2025-03-18 12:45:00,1.29902,1.29912,1.29882,1.29897,246
2025-03-18 12:50:00,1.29897,1.29918,1.29885,1.29895,167
2025-03-18 12:55:00,1.29895,1.29922,1.29885,1.29902,163
2025-03-18 13:00:00,1.29901,1.29918,1.2987,1.29876,140
2025-03-18 13:05:00,1.29875,1.29901,1.29851,1.29886,169
2025-03-18 13:10:00,1.29887,1.29907,1.29882,1.29892,188
2025-03-18 13:15:00,1.29892,1.29907,1.29861,1.29874,191
2025-03-18 13:20:00,1.29873,1.29876,1.29844,1.29867,156
2025-03-18 13:25:00,1.29869,1.29871,1.2985,1.29859,132
2025-03-18 13:30:00,1.29859,1.29883,1.29856,1.29875,145
2025-03-18 13:35:00,1.29875,1.29887,1.29831,1.29836,162
2025-03-18 13:40:00,1.29836,1.29847,1.29801,1.29816,208
2025-03-18 13:45:00,1.29815,1.29843,1.29791,1.29792,202
2025-03-18 13:50:00,1.29791,1.29791,1.29743,1.29766,258
2025-03-18 13:55:00,1.29766,1.29768,1.29643,1.2965,248
2025-03-18 14:00:00,1.29652,1.29737,1.29629,1.29728,321
2025-03-18 14:05:00,1.29724,1.2975,1.29702,1.29734,212
2025-03-18 14:10:00,1.29735,1.29736,1.29694,1.29715,285
2025-03-18 14:15:00,1.29715,1.29718,1.29684,1.29706,191
2025-03-18 14:20:00,1.29709,1.29713,1.29623,1.29645,201
2025-03-18 14:25:00,1.29646,1.29655,1.29618,1.29637,191
2025-03-18 14:30:00,1.29643,1.29649,1.29584,1.29623,306
2025-03-18 14:35:00,1.29623,1.29625,1.29515,1.29535,324
2025-03-18 14:40:00,1.29534,1.29649,1.29533,1.29645,246
2025-03-18 14:45:00,1.29646,1.29647,1.29615,1.29642,210
2025-03-18 14:50:00,1.29643,1.29666,1.29635,1.29641,190
2025-03-18 14:55:00,1.29643,1.29697,1.29631,1.29697,235
2025-03-18 15:00:00,1.29697,1.29747,1.29693,1.29742,265
2025-03-18 15:05:00,1.29742,1.29773,1.29706,1.29706,245
2025-03-18 15:10:00,1.29707,1.29709,1.29641,1.29651,248
2025-03-18 15:15:00,1.29651,1.29708,1.29635,1.29703,236
2025-03-18 15:20:00,1.29705,1.29736,1.297,1.29732,191
2025-03-18 15:25:00,1.29732,1.29737,1.29681,1.29701,201
2025-03-18 15:30:00,1.297,1.29717,1.29643,1.29667,259
2025-03-18 15:35:00,1.29669,1.29677,1.29619,1.29624,256
2025-03-18 15:40:00,1.29623,1.29632,1.29543,1.29574,323
2025-03-18 15:45:00,1.29573,1.29665,1.29541,1.29638,317
2025-03-18 15:50:00,1.29637,1.29648,1.29599,1.29643,205
2025-03-18 15:55:00,1.2964,1.29686,1.2962,1.29674,285
2025-03-18 16:00:00,1.29676,1.29706,1.29621,1.29686,353
2025-03-18 16:05:00,1.29687,1.29706,1.29645,1.29657,317
2025-03-18 16:10:00,1.29658,1.2973,1.29649,1.29714,319
2025-03-18 16:15:00,1.29713,1.2978,1.29702,1.29725,270
2025-03-18 16:20:00,1.29725,1.29746,1.29693,1.29696,248
2025-03-18 16:25:00,1.29695,1.2977,1.29665,1.29752,265
2025-03-18 16:30:00,1.29751,1.29759,1.29715,1.29747,286
2025-03-18 16:35:00,1.29744,1.29767,1.29732,1.29743,206
2025-03-18 16:40:00,1.29744,1.29757,1.29708,1.29722,257
2025-03-18 16:45:00,1.29721,1.29727,1.29654,1.29711,276
2025-03-18 16:50:00,1.29713,1.29721,1.29671,1.29704,206
2025-03-18 16:55:00,1.29704,1.29725,1.29654,1.29692,264
2025-03-18 17:00:00,1.29697,1.29727,1.29587,1.29607,452
2025-03-18 17:05:00,1.29608,1.29635,1.2956,1.29619,347
2025-03-18 17:10:00,1.29619,1.29644,1.29588,1.29628,325
2025-03-18 17:15:00,1.29628,1.29656,1.29614,1.29632,334
2025-03-18 17:20:00,1.29631,1.29683,1.29627,1.29676,199
2025-03-18 17:25:00,1.29676,1.2976,1.29676,1.29735,249
2025-03-18 17:30:00,1.29735,1.29754,1.29718,1.2975,261
2025-03-18 17:35:00,1.29753,1.29835,1.29744,1.29832,280
2025-03-18 17:40:00,1.29832,1.29869,1.29804,1.29863,325
2025-03-18 17:45:00,1.29862,1.29879,1.2978,1.2978,333
2025-03-18 17:50:00,1.29784,1.29927,1.2978,1.29927,389
2025-03-18 17:55:00,1.29927,1.29927,1.29844,1.29845,402
2025-03-18 18:00:00,1.29846,1.29856,1.29772,1.29843,369
2025-03-18 18:05:00,1.29843,1.29878,1.29841,1.29844,198
2025-03-18 18:10:00,1.29843,1.29878,1.29841,1.29859,162
2025-03-18 18:15:00,1.29861,1.29888,1.29851,1.29855,201
2025-03-18 18:20:00,1.29855,1.29897,1.2984,1.29895,229
2025-03-18 18:25:00,1.29894,1.29942,1.29891,1.29942,169
2025-03-18 18:30:00,1.29942,1.29964,1.29915,1.29941,233
2025-03-18 18:35:00,1.29942,1.29977,1.29939,1.29963,227
2025-03-18 18:40:00,1.29963,1.29989,1.29944,1.29974,206
2025-03-18 18:45:00,1.29973,1.29989,1.2994,1.29965,222
2025-03-18 18:50:00,1.29964,1.29981,1.29947,1.2997,159
2025-03-18 18:55:00,1.29971,1.29989,1.29942,1.29987,157
2025-03-18 19:00:00,1.29986,1.30037,1.29986,1.30036,212
2025-03-18 19:05:00,1.30036,1.30036,1.29981,1.29995,208
2025-03-18 19:10:00,1.29995,1.30039,1.29994,1.30015,156
2025-03-18 19:15:00,1.30016,1.30066,1.29998,1.30054,283
2025-03-18 19:20:00,1.30055,1.30067,1.30021,1.30066,221
2025-03-18 19:25:00,1.30067,1.30071,1.30043,1.3005,236
2025-03-18 19:30:00,1.30049,1.30049,1.29982,1.29994,237
2025-03-18 19:35:00,1.30003,1.30044,1.30001,1.3002,227
2025-03-18 19:40:00,1.3002,1.30027,1.30002,1.30024,158
2025-03-18 19:45:00,1.30025,1.30025,1.29993,1.29998,116
2025-03-18 19:50:00,1.29994,1.30028,1.2997,1.30004,153
2025-03-18 19:55:00,1.30003,1.30058,1.29998,1.30051,104
2025-03-18 20:00:00,1.30053,1.3008,1.3003,1.30037,203
2025-03-18 20:05:00,1.30032,1.30039,1.30008,1.30016,145
2025-03-18 20:10:00,1.30016,1.30032,1.3001,1.30029,135
2025-03-18 20:15:00,1.3003,1.30033,1.29997,1.29999,147
2025-03-18 20:20:00,1.30003,1.3003,1.3,1.30025,120
2025-03-18 20:25:00,1.30025,1.30025,1.30015,1.3002,99
2025-03-18 20:30:00,1.30019,1.30048,1.30017,1.30035,145
2025-03-18 20:35:00,1.30034,1.30059,1.30017,1.30017,130
2025-03-18 20:40:00,1.30016,1.30021,1.29995,1.30018,122
2025-03-18 20:45:00,1.30018,1.30037,1.30009,1.30025,98
2025-03-18 20:50:00,1.30024,1.30067,1.30013,1.3005,223
2025-03-18 20:55:00,1.30049,1.30049,1.30026,1.30047,122
2025-03-18 21:00:00,1.30041,1.30046,1.30016,1.30045,119
2025-03-18 21:05:00,1.30045,1.3007,1.30044,1.30064,125
2025-03-18 21:10:00,1.30063,1.30099,1.3006,1.30078,159
2025-03-18 21:15:00,1.30075,1.30094,1.30069,1.30083,207
2025-03-18 21:20:00,1.30078,1.30083,1.30047,1.30062,107
2025-03-18 21:25:00,1.30063,1.30078,1.30051,1.30068,125
2025-03-18 21:30:00,1.30068,1.30084,1.30055,1.30064,93
2025-03-18 21:35:00,1.30065,1.30067,1.30047,1.30059,113
2025-03-18 21:40:00,1.30059,1.30078,1.30054,1.30058,170
2025-03-18 21:45:00,1.30055,1.30062,1.30038,1.30052,96
2025-03-18 21:50:00,1.30051,1.30074,1.30051,1.30069,157
2025-03-18 21:55:00,1.30069,1.30069,1.30042,1.30057,118
2025-03-18 22:00:00,1.30051,1.30058,1.30023,1.30039,82
2025-03-18 22:05:00,1.30034,1.3005,1.30027,1.30049,69
2025-03-18 22:10:00,1.30052,1.30057,1.30043,1.30047,53
2025-03-18 22:15:00,1.30046,1.30054,1.30035,1.30035,49
2025-03-18 22:20:00,1.30036,1.30045,1.30021,1.30021,62
2025-03-18 22:25:00,1.30021,1.30034,1.30014,1.30014,90
2025-03-18 22:30:00,1.30015,1.30028,1.30006,1.30019,57
2025-03-18 22:35:00,1.30018,1.30035,1.29995,1.30002,65
2025-03-18 22:40:00,1.3,1.30006,1.29996,1.3,38
2025-03-18 22:45:00,1.29999,1.30015,1.29999,1.30007,65
2025-03-18 22:50:00,1.30017,1.30028,1.30004,1.30028,58
2025-03-18 22:55:00,1.30028,1.3003,1.29985,1.29996,144
2025-03-18 23:00:00,1.29995,1.30002,1.2997,1.29985,15
2025-03-18 23:05:00,1.29986,1.29986,1.2996,1.29961,17
2025-03-18 23:10:00,1.29963,1.29976,1.2996,1.2996,16
2025-03-18 23:15:00,1.29961,1.29986,1.29957,1.29978,42
2025-03-18 23:20:00,1.29978,1.29984,1.29963,1.29979,29
2025-03-18 23:25:00,1.29967,1.29981,1.29961,1.29977,26
2025-03-18 23:30:00,1.29973,1.29996,1.29973,1.29996,34
2025-03-18 23:35:00,1.29989,1.29999,1.29982,1.29988,45
2025-03-18 23:40:00,1.2998,1.29991,1.29965,1.29988,22
2025-03-18 23:45:00,1.29989,1.30007,1.2998,1.29994,57
2025-03-18 23:50:00,1.29992,1.29994,1.29975,1.29975,34
2025-03-18 23:55:00,1.29976,1.30017,1.29969,1.30016,107
2025-03-19 00:00:00,1.30005,1.30017,1.29996,1.30005,73
2025-03-19 00:05:00,1.30004,1.30018,1.29995,1.29997,36
2025-03-19 00:10:00,1.30002,1.3003,1.29995,1.30024,58
2025-03-19 00:15:00,1.30024,1.30025,1.30004,1.30005,60
2025-03-19 00:20:00,1.30005,1.30019,1.30004,1.30005,68
2025-03-19 00:25:00,1.30005,1.30005,1.29986,1.29992,82
2025-03-19 00:30:00,1.29991,1.29998,1.29985,1.29989,43
2025-03-19 00:35:00,1.29994,1.30002,1.29983,1.29985,46
2025-03-19 00:40:00,1.29984,1.29995,1.29976,1.29987,38
2025-03-19 00:45:00,1.29984,1.29998,1.29984,1.29993,57
2025-03-19 00:50:00,1.29995,1.30004,1.29987,1.29994,52
2025-03-19 00:55:00,1.29999,1.29999,1.29984,1.29994,57
2025-03-19 01:00:00,1.30004,1.30024,1.30003,1.30007,81
2025-03-19 01:05:00,1.30006,1.30015,1.30004,1.30005,78
2025-03-19 01:10:00,1.30005,1.3001,1.30003,1.3001,49
2025-03-19 01:15:00,1.30011,1.30011,1.29999,1.30001,59
2025-03-19 01:20:00,1.30001,1.30007,1.29996,1.30004,57
2025-03-19 01:25:00,1.30005,1.30017,1.3,1.30001,70
2025-03-19 01:30:00,1.30001,1.30022,1.3,1.30014,66
2025-03-19 01:35:00,1.30014,1.30022,1.30004,1.3002,64
2025-03-19 01:40:00,1.3002,1.30034,1.30015,1.30025,88
2025-03-19 01:45:00,1.30024,1.30028,1.3001,1.3002,66
2025-03-19 01:50:00,1.30021,1.30024,1.30004,1.30004,77
2025-03-19 01:55:00,1.30006,1.30006,1.29991,1.3,93
2025-03-19 02:00:00,1.29997,1.30004,1.29976,1.29977,118
2025-03-19 02:05:00,1.29973,1.29981,1.29971,1.29975,111
2025-03-19 02:10:00,1.29974,1.29984,1.29968,1.29982,85
2025-03-19 02:15:00,1.29981,1.29999,1.29976,1.29998,72
2025-03-19 02:20:00,1.29998,1.30016,1.29996,1.30016,85
2025-03-19 02:25:00,1.30017,1.30017,1.30004,1.30005,78
2025-03-19 02:30:00,1.30006,1.30006,1.29982,1.29993,84
2025-03-19 02:35:00,1.29992,1.30007,1.29991,1.30001,105
2025-03-19 02:40:00,1.30002,1.30003,1.29973,1.2998,75
2025-03-19 02:45:00,1.29981,1.29985,1.29962,1.29975,90
2025-03-19 02:50:00,1.29975,1.29982,1.29942,1.29961,231
2025-03-19 02:55:00,1.29962,1.29983,1.29955,1.29961,131
2025-03-19 03:00:00,1.2996,1.29967,1.2995,1.29967,101
2025-03-19 03:05:00,1.29966,1.29967,1.29948,1.29948,112
2025-03-19 03:10:00,1.29948,1.29951,1.29935,1.29943,71
2025-03-19 03:15:00,1.29943,1.2996,1.29942,1.29944,130
2025-03-19 03:20:00,1.29943,1.29955,1.29942,1.29945,87
2025-03-19 03:25:00,1.29946,1.29964,1.29941,1.29957,110
2025-03-19 03:30:00,1.29957,1.29957,1.29936,1.29943,117
2025-03-19 03:35:00,1.29944,1.29947,1.29922,1.29925,139
2025-03-19 03:40:00,1.29925,1.29935,1.29922,1.29934,85
2025-03-19 03:45:00,1.29934,1.29944,1.29923,1.29925,92
2025-03-19 03:50:00,1.29926,1.29941,1.2992,1.29935,120
2025-03-19 03:55:00,1.29936,1.29945,1.29933,1.29941,115
2025-03-19 04:00:00,1.29941,1.29955,1.29932,1.29935,117
2025-03-19 04:05:00,1.29935,1.29965,1.29932,1.29956,99
2025-03-19 04:10:00,1.29956,1.29968,1.29956,1.29965,88
2025-03-19 04:15:00,1.29965,1.29984,1.29965,1.29975,76
2025-03-19 04:20:00,1.29974,1.29994,1.29974,1.29984,88
2025-03-19 04:25:00,1.29985,1.29988,1.29962,1.29964,127
2025-03-19 04:30:00,1.29964,1.3002,1.29964,1.30012,149
2025-03-19 04:35:00,1.30011,1.30026,1.30006,1.30025,99
2025-03-19 04:40:00,1.30025,1.30029,1.30003,1.30011,114
2025-03-19 04:45:00,1.30011,1.30013,1.29996,1.29999,77
2025-03-19 04:50:00,1.29999,1.30001,1.29979,1.2998,77
2025-03-19 04:55:00,1.29974,1.29988,1.29973,1.29984,71
2025-03-19 05:00:00,1.29984,1.29996,1.29984,1.29995,83
2025-03-19 05:05:00,1.29994,1.30011,1.29994,1.29998,63
2025-03-19 05:10:00,1.29999,1.3,1.29983,1.29984,59
2025-03-19 05:15:00,1.29982,1.29987,1.2995,1.29952,126
2025-03-19 05:20:00,1.29953,1.29954,1.29914,1.29921,120
2025-03-19 05:25:00,1.29921,1.29925,1.29887,1.29898,113
2025-03-19 05:30:00,1.29897,1.29921,1.29897,1.2992,110
2025-03-19 05:35:00,1.2992,1.29928,1.29907,1.29925,102
2025-03-19 05:40:00,1.29926,1.29944,1.29921,1.29925,79
2025-03-19 05:45:00,1.29926,1.29951,1.29926,1.29945,102
2025-03-19 05:50:00,1.29946,1.29946,1.29926,1.29934,76
2025-03-19 05:55:00,1.29935,1.29956,1.29932,1.29944,135
2025-03-19 06:00:00,1.29943,1.29945,1.29917,1.29917,65
2025-03-19 06:05:00,1.29918,1.29929,1.29913,1.29917,95
2025-03-19 06:10:00,1.29917,1.29923,1.29903,1.29915,121
2025-03-19 06:15:00,1.29914,1.29927,1.29908,1.29923,74
2025-03-19 06:20:00,1.29923,1.29928,1.29909,1.29913,76
2025-03-19 06:25:00,1.29914,1.29914,1.29893,1.29899,82
2025-03-19 06:30:00,1.299,1.29904,1.29893,1.29894,90
2025-03-19 06:35:00,1.29894,1.29907,1.29887,1.29888,90
2025-03-19 06:40:00,1.29888,1.29888,1.29866,1.29874,87
2025-03-19 06:45:00,1.29871,1.29878,1.29861,1.29866,219
2025-03-19 06:50:00,1.29866,1.29872,1.29859,1.29865,93
2025-03-19 06:55:00,1.29865,1.29876,1.29861,1.29874,94
2025-03-19 07:00:00,1.29874,1.29903,1.29873,1.29899,149
2025-03-19 07:05:00,1.299,1.29909,1.2987,1.29875,101
2025-03-19 07:10:00,1.29875,1.2989,1.29875,1.2988,83
2025-03-19 07:15:00,1.29879,1.29894,1.29862,1.29866,108
2025-03-19 07:20:00,1.29867,1.29878,1.29858,1.29875,98
2025-03-19 07:25:00,1.29874,1.29875,1.29862,1.29864,101
2025-03-19 07:30:00,1.29861,1.29865,1.29852,1.2986,115
2025-03-19 07:35:00,1.2986,1.29871,1.2985,1.2987,112
2025-03-19 07:40:00,1.29869,1.29874,1.29862,1.29871,212
2025-03-19 07:45:00,1.29872,1.29887,1.29866,1.29876,171
2025-03-19 07:50:00,1.29877,1.29882,1.29839,1.29842,123
2025-03-19 07:55:00,1.29842,1.29848,1.29813,1.29843,109
2025-03-19 08:00:00,1.29841,1.29871,1.2983,1.29843,120
2025-03-19 08:05:00,1.29842,1.29851,1.2981,1.29814,144
2025-03-19 08:10:00,1.29815,1.29825,1.29801,1.29814,128
2025-03-19 08:15:00,1.29813,1.29822,1.29801,1.29804,149
2025-03-19 08:20:00,1.29803,1.29807,1.29782,1.29784,141
2025-03-19 08:25:00,1.29783,1.29811,1.29775,1.29807,126
2025-03-19 08:30:00,1.29808,1.29843,1.29798,1.29832,174
2025-03-19 08:35:00,1.29833,1.29842,1.29786,1.29791,197
2025-03-19 08:40:00,1.29791,1.29802,1.29772,1.29795,233
2025-03-19 08:45:00,1.29795,1.29827,1.29795,1.29815,187
2025-03-19 08:50:00,1.29814,1.29825,1.29799,1.29817,174
2025-03-19 08:55:00,1.29815,1.29816,1.29772,1.29774,183
2025-03-19 09:00:00,1.29776,1.29787,1.29748,1.29762,280
2025-03-19 09:05:00,1.2976,1.29774,1.29721,1.29723,268
2025-03-19 09:10:00,1.29724,1.29749,1.29712,1.29728,259
2025-03-19 09:15:00,1.29727,1.29735,1.29699,1.29726,268
2025-03-19 09:20:00,1.29724,1.29754,1.29715,1.29744,266
2025-03-19 09:25:00,1.29744,1.29795,1.29744,1.29791,229
2025-03-19 09:30:00,1.29792,1.29792,1.29733,1.29733,296
2025-03-19 09:35:00,1.29723,1.29723,1.29597,1.296,477
2025-03-19 09:40:00,1.29604,1.29649,1.29573,1.29626,487
2025-03-19 09:45:00,1.29625,1.29667,1.29608,1.29659,401
2025-03-19 09:50:00,1.2966,1.29702,1.29647,1.29689,368
2025-03-19 09:55:00,1.29688,1.29709,1.29671,1.29708,310
2025-03-19 10:00:00,1.29712,1.29782,1.29695,1.29744,432
2025-03-19 10:05:00,1.29743,1.29752,1.29692,1.29703,352
2025-03-19 10:10:00,1.29703,1.29713,1.29662,1.29684,285
2025-03-19 10:15:00,1.29683,1.29717,1.29671,1.29706,182
2025-03-19 10:20:00,1.29706,1.2976,1.29681,1.29758,228
2025-03-19 10:25:00,1.29758,1.29779,1.29745,1.29766,208
2025-03-19 10:30:00,1.29767,1.29788,1.29753,1.29775,244
2025-03-19 10:35:00,1.29778,1.29812,1.29761,1.29761,231
2025-03-19 10:40:00,1.29761,1.29761,1.29681,1.29712,275
2025-03-19 10:45:00,1.29713,1.29725,1.29665,1.29679,225
2025-03-19 10:50:00,1.29678,1.29713,1.29654,1.29713,239
2025-03-19 10:55:00,1.29712,1.29755,1.29712,1.29739,182
2025-03-19 11:00:00,1.29735,1.29755,1.29688,1.29704,247
2025-03-19 11:05:00,1.29704,1.29748,1.29681,1.29734,186
2025-03-19 11:10:00,1.29735,1.29744,1.29661,1.29661,195
2025-03-19 11:15:00,1.29661,1.29694,1.29642,1.29657,207
2025-03-19 11:20:00,1.29656,1.29688,1.29644,1.29673,170
2025-03-19 11:25:00,1.29673,1.29679,1.29651,1.29677,179
2025-03-19 11:30:00,1.29677,1.29738,1.29675,1.29717,205
2025-03-19 11:35:00,1.29716,1.29749,1.29696,1.2972,169
2025-03-19 11:40:00,1.29721,1.29735,1.29711,1.29726,171
2025-03-19 11:45:00,1.29726,1.29752,1.2971,1.29751,180
2025-03-19 11:50:00,1.29755,1.29796,1.29746,1.29776,190
2025-03-19 11:55:00,1.29776,1.29779,1.29711,1.29721,182
2025-03-19 12:00:00,1.29724,1.29724,1.29681,1.29689,176
2025-03-19 12:05:00,1.29688,1.29693,1.29639,1.2965,184
2025-03-19 12:10:00,1.2965,1.29696,1.29649,1.29688,189
2025-03-19 12:15:00,1.29687,1.29706,1.29671,1.29687,146
2025-03-19 12:20:00,1.29687,1.29723,1.29681,1.29681,154
2025-03-19 12:25:00,1.29681,1.29713,1.29663,1.2967,198
2025-03-19 12:30:00,1.2967,1.2967,1.2962,1.29636,233
2025-03-19 12:35:00,1.29638,1.29639,1.29602,1.29625,177
2025-03-19 12:40:00,1.29625,1.29632,1.29569,1.29605,185
2025-03-19 12:45:00,1.29605,1.29657,1.29605,1.29644,210
2025-03-19 12:50:00,1.29644,1.29656,1.296,1.29653,135
2025-03-19 12:55:00,1.29653,1.29676,1.29649,1.29656,125
2025-03-19 13:00:00,1.29656,1.29668,1.29627,1.29655,146
2025-03-19 13:05:00,1.29654,1.29654,1.29604,1.29634,226
2025-03-19 13:10:00,1.29634,1.29661,1.29619,1.2965,199
2025-03-19 13:15:00,1.29651,1.29665,1.29616,1.29616,159
2025-03-19 13:20:00,1.29615,1.29657,1.296,1.29652,191
2025-03-19 13:25:00,1.29649,1.29689,1.29644,1.2968,148
2025-03-19 13:30:00,1.29679,1.29735,1.2966,1.29726,155
2025-03-19 13:35:00,1.29727,1.29759,1.29721,1.29731,249
2025-03-19 13:40:00,1.2973,1.29772,1.29723,1.29767,181
2025-03-19 13:45:00,1.29767,1.29782,1.29751,1.29755,160
2025-03-19 13:50:00,1.29753,1.29783,1.29737,1.29775,163
2025-03-19 13:55:00,1.29775,1.29823,1.29748,1.29766,343
2025-03-19 14:00:00,1.29766,1.29822,1.29766,1.29809,234
2025-03-19 14:05:00,1.2981,1.2982,1.29774,1.29774,160
2025-03-19 14:10:00,1.29775,1.29806,1.29757,1.29774,171
2025-03-19 14:15:00,1.29774,1.29796,1.29761,1.29795,155
2025-03-19 14:20:00,1.29795,1.29806,1.29767,1.2977,147
2025-03-19 14:25:00,1.29769,1.29775,1.29731,1.29744,191
2025-03-19 14:30:00,1.29744,1.29759,1.29732,1.29759,102
2025-03-19 14:35:00,1.29759,1.29785,1.2975,1.29781,163
2025-03-19 14:40:00,1.29782,1.29823,1.29781,1.29798,181
2025-03-19 14:45:00,1.29798,1.29798,1.29753,1.29778,246
2025-03-19 14:50:00,1.29776,1.29787,1.2975,1.29754,186
2025-03-19 14:55:00,1.29752,1.29754,1.29644,1.29664,314
2025-03-19 15:00:00,1.29664,1.29675,1.29629,1.29654,257
2025-03-19 15:05:00,1.29652,1.29673,1.2961,1.29615,196
2025-03-19 15:10:00,1.29614,1.29647,1.296,1.29624,206
2025-03-19 15:15:00,1.29623,1.29624,1.29604,1.29608,195
2025-03-19 15:20:00,1.29609,1.29619,1.2955,1.29578,219
2025-03-19 15:25:00,1.29578,1.29607,1.29573,1.29596,206
2025-03-19 15:30:00,1.29597,1.29625,1.29589,1.29625,296
2025-03-19 15:35:00,1.29624,1.29649,1.29598,1.29615,178
2025-03-19 15:40:00,1.29616,1.29669,1.29612,1.29651,236
2025-03-19 15:45:00,1.29646,1.29658,1.2962,1.29653,221
2025-03-19 15:50:00,1.29653,1.29659,1.29596,1.29616,278
2025-03-19 15:55:00,1.29615,1.29674,1.29607,1.29658,259
2025-03-19 16:00:00,1.29658,1.29696,1.2963,1.29693,250
2025-03-19 16:05:00,1.2969,1.29691,1.29663,1.29678,165
2025-03-19 16:10:00,1.29679,1.29688,1.29653,1.29686,191
2025-03-19 16:15:00,1.29685,1.2971,1.29676,1.29705,171
2025-03-19 16:20:00,1.29705,1.29723,1.29684,1.29718,198
2025-03-19 16:25:00,1.29717,1.29718,1.29684,1.29684,200
2025-03-19 16:30:00,1.29686,1.29728,1.29686,1.29718,200
2025-03-19 16:35:00,1.29717,1.29734,1.29694,1.29697,160
2025-03-19 16:40:00,1.29696,1.29738,1.29687,1.29726,182
2025-03-19 16:45:00,1.29727,1.29741,1.29691,1.29706,249
2025-03-19 16:50:00,1.29708,1.29714,1.29625,1.29649,258
2025-03-19 16:55:00,1.29649,1.29713,1.29649,1.29671,265
2025-03-19 17:00:00,1.2967,1.29702,1.29666,1.29687,190
2025-03-19 17:05:00,1.29686,1.29699,1.29646,1.29678,201
2025-03-19 17:10:00,1.29677,1.29684,1.29646,1.2966,135
2025-03-19 17:15:00,1.2966,1.2967,1.29616,1.29636,206
2025-03-19 17:20:00,1.29639,1.29659,1.29634,1.2965,157
2025-03-19 17:25:00,1.2965,1.297,1.29648,1.29692,175
2025-03-19 17:30:00,1.29693,1.297,1.29653,1.29657,198
2025-03-19 17:35:00,1.29658,1.2972,1.29647,1.2971,217
2025-03-19 17:40:00,1.29706,1.2971,1.29663,1.29668,191
2025-03-19 17:45:00,1.29668,1.29714,1.29667,1.29697,218
2025-03-19 17:50:00,1.29696,1.29696,1.29644,1.29645,164
2025-03-19 17:55:00,1.29645,1.29674,1.29623,1.29668,319
2025-03-19 18:00:00,1.29669,1.29694,1.29664,1.29676,273
2025-03-19 18:05:00,1.29677,1.29725,1.29674,1.29717,171
2025-03-19 18:10:00,1.29717,1.29745,1.29703,1.29736,196
2025-03-19 18:15:00,1.29737,1.2976,1.29721,1.29721,160
2025-03-19 18:20:00,1.29722,1.29747,1.29718,1.29743,119
2025-03-19 18:25:00,1.29741,1.29758,1.29734,1.29743,154
2025-03-19 18:30:00,1.29742,1.29749,1.2971,1.2971,168
2025-03-19 18:35:00,1.29707,1.2971,1.29684,1.29698,150
2025-03-19 18:40:00,1.29697,1.2971,1.29674,1.29707,122
2025-03-19 18:45:00,1.29707,1.29759,1.29707,1.29759,95
2025-03-19 18:50:00,1.29761,1.29761,1.29725,1.2973,119
2025-03-19 18:55:00,1.29732,1.29759,1.29708,1.29742,171
2025-03-19 19:00:00,1.29741,1.29745,1.297,1.2971,165
2025-03-19 19:05:00,1.29711,1.29712,1.29663,1.2967,145
2025-03-19 19:10:00,1.29669,1.29672,1.29622,1.29638,168
2025-03-19 19:15:00,1.29634,1.29652,1.29585,1.29599,178
